account_id,associate_id,origination_date,account_balance,is_migrated,days_delinquent,cured_flag,last_payment_date,delinquency_status
3178,24,2024-11-17,289654,1,30,0,2025-05-03,Early
3179,8,2024-12-24,477991,0,0,0,2022-10-14,Current
3180,21,2024-10-18,239216,0,0,1,2025-07-10,Current
3181,15,2025-04-04,360714,0,30,0,2022-03-11,Early
3182,22,2024-02-13,227169,0,90,0,2025-08-03,60-90
3183,20,2024-10-21,336647,1,0,0,2023-05-15,Current
3184,14,2024-06-07,183851,0,60,0,2024-01-04,30-60
3185,9,2024-04-11,398984,0,60,0,2024-06-13,30-60
3186,8,2025-02-22,181827,1,0,0,2022-08-11,Current
3187,17,2023-06-19,351407,1,60,1,2025-07-20,30-60
3188,2,2024-11-06,420635,0,0,0,2024-12-15,Current
3189,25,2022-07-09,367231,1,15,0,2022-07-24,Early
3190,24,2025-10-21,485497,0,0,0,2022-05-11,Current
3191,3,2022-05-24,101482,0,15,0,2022-08-27,Early
3192,8,2022-04-11,498073,1,30,0,2023-06-16,Early
3193,12,2024-05-12,172989,0,0,1,2023-07-04,Current
3194,1,2022-07-28,460616,0,60,0,2024-10-25,30-60
3195,10,2023-11-10,352259,0,30,0,2024-07-14,Early
3196,20,2025-07-03,326393,0,30,1,2022-01-18,Early
3197,3,2024-07-17,294255,0,0,0,2025-01-11,Current
3198,6,2022-10-28,490041,0,0,0,2025-02-06,Current
3199,7,2023-11-23,160361,0,0,0,2025-08-26,Current
3200,20,2023-03-24,336744,0,60,0,2025-05-18,30-60
3201,23,2022-07-28,349850,0,0,0,2024-04-15,Current
3202,25,2023-10-06,331366,1,120,0,2022-12-30,90+
3203,18,2022-06-17,411185,0,30,0,2022-02-13,Early
3204,11,2024-12-13,416648,0,30,1,2023-09-28,Early
3205,19,2023-10-02,91139,0,15,0,2024-01-27,Early
3206,5,2022-05-31,164919,0,15,0,2025-11-19,Early
3207,19,2022-02-10,297677,1,30,0,2023-07-07,Early
3208,11,2022-12-15,353446,0,0,0,2025-03-12,Current
3209,24,2022-08-26,275756,0,60,0,2025-10-19,30-60
3210,12,2022-08-31,399982,0,15,0,2025-05-15,Early
3211,10,2025-03-20,189718,0,30,1,2023-11-13,Early
3212,8,2025-12-07,194615,0,30,1,2022-07-13,Early
3213,24,2024-11-04,275568,1,0,0,2025-04-12,Current
3214,9,2022-12-07,203857,0,0,1,2022-02-23,Current
3215,4,2023-06-29,390497,0,30,0,2023-05-28,Early
3216,5,2022-03-18,474622,0,0,0,2023-12-29,Current
3217,21,2023-03-07,401136,0,15,1,2023-02-11,Early
3218,8,2022-09-17,363572,0,0,1,2025-05-16,Current
3219,23,2023-02-15,73777,0,0,0,2025-02-23,Current
3220,9,2024-06-10,107939,0,0,0,2023-11-16,Current
3221,15,2022-02-15,496242,0,60,0,2022-11-27,30-60
3222,15,2025-12-12,398594,0,15,0,2022-08-26,Early
3223,16,2023-09-24,472769,0,0,1,2023-11-02,Current
3224,14,2025-06-08,73548,0,90,0,2024-12-30,60-90
3225,8,2023-04-04,480481,0,0,0,2025-06-13,Current
3226,18,2023-08-05,175549,1,0,0,2023-12-06,Current
3227,10,2024-07-11,483917,1,30,0,2024-12-08,Early
3228,20,2022-09-07,494503,0,30,1,2022-03-20,Early
3229,6,2022-10-13,187799,0,0,1,2022-10-30,Current
3230,12,2025-11-16,291532,0,90,0,2025-12-21,60-90
3231,2,2025-11-29,231789,0,90,0,2022-04-28,60-90
3232,7,2022-08-18,475643,1,0,0,2025-08-18,Current
3233,16,2022-12-22,197764,0,0,0,2022-07-26,Current
3234,3,2023-03-22,81625,1,60,0,2025-07-30,30-60
3235,13,2022-11-25,337062,0,0,0,2022-03-28,Current
3236,3,2023-07-22,484352,0,0,0,2023-04-11,Current
3237,18,2025-12-09,426970,0,30,0,2024-03-23,Early
3238,11,2025-12-18,164881,1,0,1,2022-07-26,Current
3239,8,2023-11-14,495625,0,0,0,2025-02-25,Current
3240,6,2022-04-13,327721,0,0,1,2024-12-03,Current
3241,1,2022-05-14,397299,0,15,0,2022-09-09,Early
3242,1,2022-04-30,161776,1,15,1,2023-07-26,Early
3243,23,2024-12-27,411390,0,0,0,2023-07-06,Current
3244,8,2023-08-15,283996,0,0,1,2022-11-14,Current
3245,5,2023-11-02,307831,0,15,0,2025-12-15,Early
3246,16,2022-11-08,262803,1,90,1,2022-05-10,60-90
3247,11,2024-04-09,208761,1,90,1,2024-12-08,60-90
3248,5,2024-07-10,192226,0,0,0,2025-12-18,Current
3249,4,2024-08-21,407092,0,30,0,2024-06-17,Early
3250,6,2025-12-09,71341,0,30,1,2023-02-16,Early
3251,14,2023-02-24,409698,0,30,1,2024-02-01,Early
3252,22,2025-11-28,255753,0,15,1,2025-11-23,Early
3253,19,2025-06-27,419942,0,0,1,2024-11-24,Current
3254,9,2023-05-13,358474,0,30,1,2025-06-15,Early
3255,12,2023-05-02,299141,0,0,0,2024-03-18,Current
3256,11,2025-06-02,399903,1,0,0,2023-04-27,Current
3257,14,2025-10-30,249488,0,15,0,2024-02-14,Early
3258,23,2024-06-19,306139,0,120,0,2024-07-22,90+
3259,16,2025-01-25,398951,0,0,0,2022-09-24,Current
3260,1,2023-07-12,345457,0,15,0,2025-08-10,Early
3261,13,2024-02-20,359044,0,0,0,2025-06-28,Current
3262,23,2025-07-02,128840,1,60,0,2022-04-12,30-60
3263,21,2025-02-18,215767,0,15,0,2023-08-01,Early
3264,21,2025-12-09,211297,0,0,0,2024-07-21,Current
3265,13,2024-07-22,398216,0,0,0,2023-08-15,Current
3266,2,2023-11-29,408511,0,0,0,2023-04-23,Current
3267,4,2022-07-20,99156,0,0,1,2024-08-31,Current
3268,6,2022-03-24,258281,0,0,0,2025-05-02,Current
3269,23,2022-01-03,137453,0,15,1,2024-06-22,Early
3270,5,2022-11-19,208901,0,0,0,2023-06-13,Current
3271,25,2023-01-14,75938,0,30,0,2023-05-02,Early
3272,3,2022-11-20,109164,0,0,0,2024-12-10,Current
3273,1,2023-06-28,497746,0,15,0,2024-01-18,Early
3274,4,2025-03-03,249271,0,0,0,2024-02-23,Current
3275,25,2024-06-12,110282,1,0,0,2022-02-07,Current
3276,20,2025-04-11,359945,0,0,1,2025-11-27,Current
3277,2,2023-10-29,452681,1,0,1,2024-02-29,Current
3278,5,2022-02-18,315470,0,60,1,2025-09-23,30-60
3279,3,2022-10-26,446875,1,15,1,2022-11-01,Early
3280,9,2025-10-15,208666,0,15,0,2022-04-24,Early
3281,20,2022-11-02,165819,0,0,0,2024-01-17,Current
3282,6,2022-12-06,316907,0,0,0,2025-03-21,Current
3283,18,2025-03-08,191900,0,0,0,2025-03-16,Current
3284,6,2022-04-29,359732,1,15,1,2025-09-16,Early
3285,19,2024-04-10,323365,0,0,1,2023-03-31,Current
3286,12,2023-03-29,454427,1,0,1,2023-04-15,Current
3287,25,2024-01-26,63569,0,0,1,2025-08-23,Current
3288,11,2024-01-18,277966,0,0,0,2024-09-17,Current
3289,2,2022-03-31,87860,0,0,0,2023-12-05,Current
3290,15,2023-04-14,252630,0,0,0,2025-04-02,Current
3291,12,2022-03-20,357481,1,0,1,2024-07-17,Current
3292,12,2022-10-10,495527,0,0,1,2022-11-23,Current
3293,9,2022-07-03,194587,0,0,0,2025-03-07,Current
3294,21,2025-07-06,121695,1,15,0,2022-06-13,Early
3295,24,2022-11-08,303078,0,0,0,2023-09-25,Current
3296,2,2025-09-18,292599,0,0,0,2022-12-22,Current
3297,22,2024-12-12,418893,0,0,1,2025-01-30,Current
3298,3,2023-06-02,205976,0,0,0,2023-03-19,Current
3299,12,2024-09-12,241007,0,0,0,2025-05-05,Current
3300,16,2025-02-10,355934,0,30,0,2023-12-29,Early
3301,21,2023-01-29,380724,0,60,1,2025-01-28,30-60
3302,24,2025-03-02,55636,0,0,0,2024-03-07,Current
3303,1,2025-07-27,311578,0,60,0,2022-01-16,30-60
3304,21,2022-11-20,389273,1,0,0,2024-11-05,Current
3305,3,2023-09-17,446108,0,0,0,2024-11-03,Current
3306,20,2022-11-12,333816,0,120,0,2023-02-07,90+
3307,2,2023-02-18,317956,0,60,1,2023-10-14,30-60
3308,9,2024-03-31,277693,0,120,1,2023-07-27,90+
3309,19,2024-07-13,50654,0,0,0,2023-04-18,Current
3310,15,2024-06-08,104633,1,0,0,2025-03-06,Current
3311,18,2024-01-09,67143,1,0,1,2025-02-09,Current
3312,11,2024-05-15,105934,0,15,0,2025-06-18,Early
3313,25,2024-08-22,379478,0,0,0,2022-08-13,Current
3314,23,2025-12-18,153463,0,60,0,2024-12-05,30-60
3315,16,2024-04-12,175851,0,0,0,2024-02-26,Current
3316,22,2022-11-21,79087,0,0,0,2023-08-27,Current
3317,17,2025-05-23,192690,1,15,1,2025-01-03,Early
3318,5,2025-09-10,320590,0,15,1,2024-11-13,Early
3319,12,2022-07-18,414271,1,0,0,2022-12-05,Current
3320,11,2025-11-23,361011,0,120,1,2022-04-22,90+
3321,15,2023-08-20,494244,0,0,0,2024-07-30,Current
3322,3,2022-06-25,372245,0,0,0,2024-08-07,Current
3323,1,2022-08-18,208272,0,60,0,2022-11-21,30-60
3324,20,2022-07-04,276179,0,120,0,2024-08-22,90+
3325,16,2024-07-04,400218,0,30,1,2025-08-21,Early
3326,2,2023-01-03,242537,0,60,1,2022-08-15,30-60
3327,2,2023-10-26,267508,0,15,1,2025-12-11,Early
3328,3,2024-06-22,168422,0,90,0,2025-05-04,60-90
3329,8,2023-03-02,400036,1,0,0,2023-12-13,Current
3330,24,2025-05-20,269631,0,30,0,2024-01-25,Early
3331,15,2025-06-12,432188,0,15,1,2025-11-15,Early
3332,7,2025-09-03,89148,0,0,0,2024-10-20,Current
3333,6,2024-10-17,395072,0,0,0,2024-02-27,Current
3334,9,2025-09-02,201770,0,0,0,2024-08-24,Current
3335,20,2024-08-26,485686,0,15,0,2024-11-02,Early
3336,1,2025-02-12,363804,0,0,1,2022-04-03,Current
3337,8,2024-06-15,497126,0,30,1,2024-08-31,Early
3338,23,2022-11-15,347594,0,0,1,2024-02-29,Current
3339,23,2024-09-11,237535,0,0,1,2023-10-01,Current
3340,3,2024-01-03,345901,0,60,0,2022-02-20,30-60
3341,4,2023-08-30,128012,0,15,0,2023-09-05,Early
3342,25,2025-07-22,418894,0,0,0,2024-12-19,Current
3343,15,2023-06-06,439187,0,0,1,2022-02-10,Current
3344,6,2022-03-25,474606,1,15,0,2023-12-17,Early
3345,15,2025-12-04,106116,0,120,0,2022-12-08,90+
3346,21,2024-08-29,194233,0,60,0,2024-08-23,30-60
3347,3,2025-07-17,82152,0,30,0,2025-12-28,Early
3348,25,2025-04-03,156379,0,0,0,2025-04-04,Current
3349,21,2024-08-27,276905,0,0,0,2023-05-29,Current
3350,21,2022-04-21,70836,0,0,1,2022-03-28,Current
3351,14,2022-06-23,271439,0,0,0,2025-12-18,Current
3352,20,2022-09-07,236720,0,0,0,2024-04-28,Current
3353,14,2023-09-19,207403,0,0,1,2025-09-24,Current
3354,4,2025-02-07,191835,1,15,0,2024-11-07,Early
3355,12,2022-12-22,381588,0,0,0,2025-01-30,Current
3356,17,2023-02-14,143109,0,15,0,2023-11-14,Early
3357,7,2024-05-07,200259,0,90,0,2022-12-13,60-90
3358,9,2022-12-23,193029,0,15,0,2024-01-03,Early
3359,3,2024-05-18,447595,0,30,0,2025-08-10,Early
3360,13,2023-09-16,471175,0,30,1,2024-01-23,Early
3361,15,2025-05-19,132018,0,0,0,2023-08-10,Current
3362,18,2025-11-11,173076,1,0,0,2022-10-15,Current
3363,19,2023-04-04,208177,1,0,0,2024-07-06,Current
3364,1,2023-11-26,444093,0,0,1,2023-09-21,Current
3365,6,2024-12-04,229425,1,15,1,2024-06-04,Early
3366,23,2022-05-23,395932,0,60,0,2023-11-02,30-60
3367,2,2023-01-14,409014,0,90,0,2024-01-25,60-90
3368,24,2022-11-28,265657,0,0,1,2022-10-02,Current
3369,14,2023-09-11,395452,0,120,0,2025-05-21,90+
3370,6,2024-02-23,494783,0,0,0,2022-04-10,Current
3371,14,2024-02-29,370057,1,60,0,2022-09-03,30-60
3372,4,2022-09-08,52637,0,0,0,2024-11-25,Current
3373,21,2025-01-15,354169,0,0,0,2024-06-28,Current
3374,8,2022-08-10,287989,1,0,0,2023-01-22,Current
3375,3,2023-07-21,282259,0,60,0,2023-05-12,30-60
3376,19,2023-01-24,411652,0,0,0,2023-12-18,Current
3377,14,2022-04-29,132464,0,0,0,2023-03-12,Current
3378,20,2025-01-17,340886,0,60,0,2022-04-28,30-60
3379,17,2023-09-22,61831,0,90,1,2022-06-20,60-90
3380,25,2022-09-28,163768,0,0,0,2025-09-26,Current
3381,8,2022-01-20,296983,0,30,0,2025-10-26,Early
3382,24,2023-02-26,397236,1,0,0,2022-10-15,Current
3383,14,2022-06-29,403023,1,0,0,2025-05-15,Current
3384,6,2022-06-06,400514,0,0,0,2022-05-22,Current
3385,23,2024-07-04,438681,0,0,0,2024-12-28,Current
3386,22,2024-01-14,489978,0,0,0,2024-06-22,Current
3387,16,2025-05-04,154824,1,15,0,2022-06-22,Early
3388,25,2025-11-06,138741,0,0,1,2022-02-08,Current
3389,19,2025-01-22,68830,0,30,1,2024-03-17,Early
3390,14,2025-09-02,367188,0,30,1,2023-04-17,Early
3391,19,2024-07-05,386092,1,0,0,2024-12-17,Current
3392,3,2022-09-27,119202,0,0,0,2023-03-11,Current
3393,10,2024-06-03,349189,0,15,1,2022-08-23,Early
3394,19,2024-04-01,267394,0,30,0,2025-06-20,Early
3395,9,2024-05-28,252123,0,15,1,2024-12-13,Early
3396,20,2022-09-28,419653,0,15,0,2022-08-10,Early
3397,13,2022-09-09,207699,0,0,0,2023-05-22,Current
3398,7,2023-11-29,327342,0,15,0,2023-02-16,Early
3399,14,2024-06-13,381665,0,0,0,2024-08-21,Current
3400,9,2024-09-26,156471,0,60,0,2024-05-29,30-60
3401,23,2023-11-13,341619,0,15,0,2025-02-19,Early
3402,25,2025-09-19,286824,0,0,0,2023-07-29,Current
3403,19,2022-01-19,69403,1,0,0,2023-11-21,Current
3404,15,2022-11-22,53681,0,60,0,2024-02-11,30-60
3405,20,2022-09-11,403699,0,0,0,2024-09-09,Current
3406,14,2023-01-27,431028,0,0,0,2025-07-02,Current
3407,24,2024-05-28,405266,0,15,0,2022-08-14,Early
3408,6,2022-05-07,165260,0,30,0,2023-05-27,Early
3409,21,2022-02-27,223364,1,0,0,2025-01-02,Current
3410,4,2022-07-08,155386,0,15,1,2023-08-30,Early
3411,8,2025-04-14,283378,0,60,0,2022-12-30,30-60
3412,17,2025-05-01,448845,0,90,1,2022-11-28,60-90
3413,9,2022-04-21,143246,0,15,1,2025-10-10,Early
3414,1,2025-07-12,145864,1,120,0,2024-05-24,90+
3415,24,2024-01-11,258886,0,15,0,2023-10-25,Early
3416,20,2025-12-12,320561,0,0,0,2025-08-12,Current
3417,25,2024-05-22,431032,0,15,0,2024-01-10,Early
3418,14,2023-10-21,215837,0,0,1,2022-01-27,Current
3419,11,2023-06-25,386643,1,0,1,2022-04-07,Current
3420,21,2025-06-28,443052,1,0,0,2024-02-22,Current
3421,3,2022-08-20,295160,1,60,0,2025-09-04,30-60
3422,9,2022-01-08,237646,0,30,1,2024-12-15,Early
3423,14,2024-09-22,309278,0,15,1,2025-10-20,Early
3424,9,2023-12-26,339819,0,0,0,2023-10-29,Current
3425,4,2023-01-08,306681,0,0,0,2023-05-18,Current
3426,4,2023-09-05,221635,0,0,0,2023-04-12,Current
3427,8,2023-10-03,61332,0,15,0,2022-03-30,Early
3428,2,2024-08-29,304817,1,0,1,2025-05-02,Current
3429,9,2024-01-01,331321,0,0,1,2023-12-30,Current
3430,14,2023-09-16,442704,0,0,1,2022-04-28,Current
3431,22,2022-03-26,270326,1,30,0,2024-01-11,Early
3432,9,2022-12-28,249519,0,60,1,2024-08-14,30-60
3433,24,2025-12-25,311849,0,15,0,2022-08-03,Early
3434,23,2022-07-02,369248,0,0,0,2025-01-21,Current
3435,16,2024-08-29,396479,0,0,0,2024-06-27,Current
3436,17,2023-08-07,427082,0,0,0,2024-02-01,Current
3437,16,2023-08-13,130730,0,0,0,2023-10-14,Current
3438,12,2022-11-03,448167,0,0,0,2023-05-31,Current
3439,3,2024-09-25,287474,0,0,0,2024-05-13,Current
3440,11,2022-05-11,340477,1,0,1,2023-02-27,Current
3441,14,2022-04-20,333817,0,0,0,2025-01-14,Current
3442,18,2024-07-12,426565,0,0,0,2023-12-22,Current
3443,21,2025-12-04,90870,0,15,0,2024-04-02,Early
3444,21,2024-09-09,303017,0,120,1,2023-09-23,90+
3445,5,2025-06-14,177536,0,60,0,2023-08-23,30-60
3446,16,2024-05-20,383245,0,0,0,2023-03-24,Current
3447,20,2025-09-13,334965,0,0,1,2023-05-08,Current
3448,5,2026-01-01,75494,0,60,0,2023-09-12,30-60
3449,3,2024-12-11,149477,1,0,0,2025-03-09,Current
3450,12,2023-07-08,438227,0,60,1,2025-05-29,30-60
3451,1,2022-03-21,255232,0,15,0,2022-11-19,Early
3452,21,2022-11-17,424842,0,90,1,2025-10-18,60-90
3453,9,2024-02-25,423704,0,60,0,2023-04-24,30-60
3454,9,2024-06-27,444051,0,15,0,2022-12-03,Early
3455,4,2024-03-11,330790,0,15,0,2022-08-14,Early
3456,3,2025-07-25,173777,1,0,1,2024-03-08,Current
3457,17,2023-11-12,127360,0,0,0,2024-08-19,Current
3458,2,2023-12-18,349479,0,0,0,2023-09-18,Current
3459,24,2025-07-26,381495,0,0,0,2024-06-15,Current
3460,1,2022-01-26,427078,1,0,0,2025-01-11,Current
3461,8,2023-06-16,183501,0,0,1,2024-12-29,Current
3462,13,2022-12-07,354094,1,60,1,2024-08-01,30-60
3463,23,2025-05-13,110654,0,0,0,2023-01-22,Current
3464,15,2025-02-19,419566,0,0,0,2023-04-01,Current
3465,8,2025-06-30,422078,0,0,0,2025-09-18,Current
3466,12,2022-11-28,169975,1,0,0,2024-08-14,Current
3467,22,2025-05-31,249215,0,0,1,2025-01-08,Current
3468,12,2022-12-10,403330,0,90,0,2024-10-28,60-90
3469,14,2025-04-15,416378,0,15,0,2025-03-12,Early
3470,15,2025-09-24,152326,1,0,0,2024-08-23,Current
3471,15,2022-03-09,127527,0,0,0,2022-05-20,Current
3472,9,2022-02-03,398848,0,0,0,2023-05-07,Current
3473,19,2023-09-03,474315,0,60,1,2025-01-15,30-60
3474,20,2022-12-16,482601,1,0,0,2024-01-12,Current
3475,22,2022-11-20,216991,1,0,0,2025-04-14,Current
3476,8,2024-06-22,146952,0,0,0,2025-09-18,Current
3477,21,2022-08-20,372926,0,90,1,2023-01-06,60-90
3478,19,2022-01-30,383260,0,0,0,2023-05-04,Current
3479,6,2024-02-02,401770,1,60,0,2025-06-22,30-60
3480,20,2023-01-28,483603,0,0,0,2024-11-25,Current
3481,25,2025-11-08,196895,0,15,0,2022-03-01,Early
3482,19,2023-01-08,96015,0,15,1,2025-05-01,Early
3483,4,2025-07-25,152877,1,0,0,2023-09-13,Current
3484,23,2022-01-27,327483,0,0,0,2025-03-19,Current
3485,7,2023-09-19,184563,0,0,0,2024-03-19,Current
3486,4,2023-04-05,443922,1,0,0,2023-02-10,Current
3487,22,2024-10-14,147493,0,60,0,2022-04-18,30-60
3488,12,2025-01-15,196800,0,0,1,2025-05-14,Current
3489,13,2022-09-02,450213,1,15,0,2023-06-21,Early
3490,3,2025-07-23,241480,1,0,1,2024-06-23,Current
3491,22,2024-01-01,441670,1,0,0,2023-02-18,Current
3492,12,2023-03-21,481739,0,15,1,2025-12-07,Early
3493,2,2024-04-09,171648,0,15,0,2022-01-12,Early
3494,24,2022-10-14,337307,1,0,0,2022-09-06,Current
3495,2,2022-01-14,198790,0,0,0,2025-07-14,Current
3496,23,2023-05-19,137508,1,0,0,2024-04-15,Current
3497,9,2025-01-25,264839,1,60,0,2023-09-13,30-60
3498,1,2024-01-02,351763,0,0,1,2022-04-10,Current
3499,8,2024-05-23,324270,1,0,1,2022-11-28,Current
3500,23,2023-09-20,114926,1,30,0,2025-06-18,Early
3501,6,2022-03-19,90633,0,0,0,2025-12-02,Current
3502,6,2025-10-29,258726,0,0,0,2022-03-18,Current
3503,22,2022-04-10,53317,0,0,1,2025-05-24,Current
3504,25,2022-06-24,357124,0,60,0,2022-02-24,30-60
3505,18,2022-11-29,356259,0,90,0,2022-11-11,60-90
3506,17,2022-07-03,242718,0,30,1,2024-10-17,Early
3507,12,2024-02-06,355302,1,0,0,2025-07-26,Current
3508,6,2025-10-09,237035,1,15,1,2024-02-15,Early
3509,8,2025-10-15,490847,0,0,0,2022-06-12,Current
3510,19,2022-09-14,230388,0,0,1,2025-05-05,Current
3511,10,2023-10-10,417508,0,90,0,2023-08-16,60-90
3512,1,2023-11-10,327648,1,0,0,2022-03-24,Current
3513,25,2022-07-31,249665,0,0,1,2024-02-02,Current
3514,13,2024-07-16,469876,0,60,0,2023-08-07,30-60
3515,17,2024-04-24,349340,1,30,0,2024-06-24,Early
3516,3,2024-02-19,378082,0,0,0,2023-02-05,Current
3517,8,2023-08-18,451821,1,0,0,2023-03-08,Current
3518,14,2025-03-09,369532,1,0,1,2023-05-24,Current
3519,3,2023-10-19,262369,1,0,0,2025-08-17,Current
3520,16,2024-12-09,105501,0,0,1,2025-05-13,Current
3521,13,2025-12-29,234381,0,0,0,2025-03-02,Current
3522,20,2022-02-26,77043,1,120,0,2024-08-16,90+
3523,24,2022-04-17,83635,0,0,1,2024-12-18,Current
3524,17,2023-12-06,260387,0,0,0,2023-01-16,Current
3525,13,2025-10-29,130691,0,0,1,2024-03-02,Current
3526,6,2024-09-11,345276,0,0,0,2025-03-06,Current
3527,17,2024-08-23,327510,0,0,0,2025-04-23,Current
3528,14,2022-03-21,143944,0,60,0,2022-01-18,30-60
3529,17,2024-11-16,253179,0,60,0,2023-04-11,30-60
3530,8,2024-02-18,427411,0,0,0,2025-09-11,Current
3531,11,2023-09-18,89236,0,60,0,2022-10-16,30-60
3532,20,2025-11-20,316294,0,0,0,2023-06-04,Current
3533,1,2025-12-03,423513,0,15,0,2024-09-21,Early
3534,7,2022-12-04,331567,0,0,0,2024-02-12,Current
3535,21,2023-02-25,54137,0,60,0,2022-04-03,30-60
3536,21,2025-07-18,79992,0,0,0,2024-10-04,Current
3537,17,2025-09-14,422684,0,15,0,2025-01-11,Early
3538,10,2024-08-25,165140,0,30,0,2023-11-30,Early
3539,11,2025-04-10,225993,0,0,0,2022-10-23,Current
3540,22,2024-05-18,171225,0,0,0,2023-03-17,Current
3541,9,2023-10-12,379061,0,0,0,2024-07-07,Current
3542,9,2024-01-24,385834,0,15,1,2025-03-21,Early
3543,24,2025-04-28,346379,1,0,0,2025-11-11,Current
3544,5,2023-04-14,260047,0,15,0,2023-09-27,Early
3545,17,2025-05-24,69122,1,90,1,2025-01-23,60-90
3546,9,2022-04-18,336100,0,0,0,2025-08-10,Current
3547,17,2024-09-23,113879,0,0,0,2023-10-30,Current
3548,24,2022-08-04,108560,0,15,1,2023-04-16,Early
3549,21,2024-07-23,422454,0,30,0,2024-09-26,Early
3550,19,2024-03-16,249757,0,90,1,2022-06-19,60-90
3551,7,2024-09-26,467876,0,0,1,2023-07-04,Current
3552,23,2025-11-05,287268,0,0,0,2022-04-06,Current
3553,9,2023-06-18,313312,0,60,1,2024-02-28,30-60
3554,7,2022-09-26,357268,1,30,1,2022-07-03,Early
3555,13,2022-04-19,216969,0,15,0,2025-05-02,Early
3556,11,2023-01-26,196104,1,0,1,2023-07-16,Current
3557,14,2024-09-01,364941,0,0,0,2023-05-01,Current
3558,19,2022-07-14,347438,0,0,0,2024-07-06,Current
3559,11,2023-10-06,487043,0,90,0,2023-06-20,60-90
3560,13,2023-11-13,315660,0,0,0,2024-01-22,Current
3561,14,2023-09-18,200823,0,15,0,2024-03-14,Early
3562,13,2024-01-18,80373,0,15,0,2024-11-14,Early
3563,1,2022-01-11,172026,0,0,0,2025-09-03,Current
3564,8,2022-09-19,80270,1,0,0,2022-08-25,Current
3565,12,2024-03-23,453602,0,15,0,2024-12-27,Early
3566,19,2023-09-12,282931,1,0,0,2022-05-12,Current
3567,12,2025-08-10,245889,1,0,0,2025-11-26,Current
3568,8,2022-04-21,115184,1,0,1,2025-10-25,Current
3569,8,2022-12-10,260765,0,30,0,2025-01-27,Early
3570,21,2025-11-18,87879,0,90,0,2024-05-13,60-90
3571,13,2025-10-07,361741,0,15,0,2025-10-11,Early
3572,12,2022-07-07,482348,0,30,0,2024-08-20,Early
3573,16,2025-06-05,53626,0,0,0,2022-08-13,Current
3574,1,2024-10-18,135936,0,15,1,2023-05-01,Early
3575,13,2025-05-21,284873,0,120,1,2024-02-09,90+
3576,7,2024-01-30,131515,0,0,0,2025-10-15,Current
3577,5,2025-04-22,258137,0,0,0,2022-09-18,Current
3578,8,2022-11-20,105390,0,90,0,2024-03-20,60-90
3579,25,2024-10-21,459861,0,30,0,2024-09-03,Early
3580,14,2025-03-16,273032,1,0,0,2023-08-04,Current
3581,23,2024-01-05,104144,0,120,0,2022-12-24,90+
3582,13,2025-08-22,194454,0,0,0,2025-01-14,Current
3583,15,2022-11-28,54025,1,0,0,2025-04-24,Current
3584,23,2024-05-12,486442,0,15,1,2024-11-27,Early
3585,17,2023-01-19,391524,0,0,0,2025-03-16,Current
3586,15,2022-11-17,304043,0,15,1,2025-04-18,Early
3587,20,2023-04-22,168910,0,0,0,2024-09-16,Current
3588,18,2025-03-26,146055,0,0,0,2024-11-02,Current
3589,18,2025-09-14,438333,0,0,0,2023-10-01,Current
3590,2,2022-07-23,255782,0,15,1,2023-08-14,Early
3591,4,2023-03-01,446659,0,0,1,2022-06-11,Current
3592,1,2022-02-07,333539,1,90,0,2024-09-28,60-90
3593,4,2023-01-22,322869,0,15,0,2022-06-26,Early
3594,18,2023-09-13,83461,1,0,0,2024-05-14,Current
3595,5,2023-12-30,308072,0,0,0,2022-08-05,Current
3596,19,2023-03-28,91115,0,30,0,2024-03-30,Early
3597,15,2022-07-27,160084,0,0,0,2025-12-16,Current
3598,8,2022-08-03,395876,0,0,0,2022-09-22,Current
3599,20,2025-03-23,391701,0,0,0,2022-12-11,Current
3600,17,2024-05-18,383404,1,0,0,2022-11-09,Current
3601,1,2024-10-27,209762,0,0,0,2025-01-05,Current
3602,12,2025-01-24,313551,0,15,0,2023-04-23,Early
3603,19,2025-12-01,123568,0,90,0,2022-07-16,60-90
3604,15,2023-02-11,108560,1,0,1,2022-08-14,Current
3605,9,2022-09-02,490556,0,60,0,2025-11-12,30-60
3606,7,2025-06-21,198866,0,90,0,2025-07-30,60-90
3607,2,2022-06-21,200953,0,60,0,2025-07-12,30-60
3608,9,2024-08-12,267364,0,90,1,2024-10-31,60-90
3609,10,2022-07-07,286770,1,60,0,2024-02-29,30-60
3610,2,2022-07-23,276024,1,15,1,2024-02-22,Early
3611,19,2022-11-08,230775,0,0,0,2024-10-28,Current
3612,11,2024-02-23,487570,0,0,0,2024-07-21,Current
3613,13,2025-10-17,141288,1,60,0,2022-12-25,30-60
3614,10,2024-11-27,431164,0,0,0,2024-02-28,Current
3615,14,2023-11-20,411445,1,0,0,2022-10-22,Current
3616,18,2024-03-31,299836,0,0,0,2022-04-23,Current
3617,19,2022-01-17,64390,0,60,0,2022-05-02,30-60
3618,22,2023-07-20,268547,0,30,0,2022-09-30,Early
3619,9,2023-01-03,77307,0,0,0,2023-03-30,Current
3620,25,2022-10-30,277436,1,0,0,2022-07-31,Current
3621,7,2025-07-15,275121,0,15,0,2025-07-06,Early
3622,3,2025-02-06,301063,0,0,0,2025-08-27,Current
3623,20,2024-02-20,74502,0,15,0,2025-08-17,Early
3624,6,2024-05-13,72486,0,0,0,2025-06-24,Current
